	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Alabama"	"01"	"Female"	"F"	22603	2293259	985.63
	"1999"	"1999"	"Alabama"	"01"	"Male"	"M"	22203	2136882	1039.04
	"1999"	"1999"	"Alaska"	"02"	"Female"	"F"	1166	301266	387.03
	"1999"	"1999"	"Alaska"	"02"	"Male"	"M"	1542	323513	476.64
	"1999"	"1999"	"Arizona"	"04"	"Female"	"F"	18797	2518299	746.42
	"1999"	"1999"	"Arizona"	"04"	"Male"	"M"	21253	2505524	848.25
	"1999"	"1999"	"Arkansas"	"05"	"Female"	"F"	13911	1359445	1023.29
	"1999"	"1999"	"Arkansas"	"05"	"Male"	"M"	14014	1292415	1084.33
	"1999"	"1999"	"California"	"06"	"Female"	"F"	114895	16800161	683.89
	"1999"	"1999"	"California"	"06"	"Male"	"M"	114485	16699043	685.58
	"1999"	"1999"	"Colorado"	"08"	"Female"	"F"	13622	2101358	648.25
	"1999"	"1999"	"Colorado"	"08"	"Male"	"M"	13492	2124660	635.02
	"1999"	"1999"	"Connecticut"	"09"	"Female"	"F"	15481	1747148	886.07
	"1999"	"1999"	"Connecticut"	"09"	"Male"	"M"	13965	1639253	851.91
	"1999"	"1999"	"Delaware"	"10"	"Female"	"F"	3324	398732	833.64
	"1999"	"1999"	"Delaware"	"10"	"Male"	"M"	3342	376258	888.22
	"1999"	"1999"	"District of Columbia"	"11"	"Female"	"F"	2967	301797	983.11
	"1999"	"1999"	"District of Columbia"	"11"	"Male"	"M"	3109	268416	1158.28
	"1999"	"1999"	"Florida"	"12"	"Female"	"F"	80173	8073847	993.00
	"1999"	"1999"	"Florida"	"12"	"Male"	"M"	83051	7685574	1080.61
	"1999"	"1999"	"Georgia"	"13"	"Female"	"F"	31161	4096031	760.76
	"1999"	"1999"	"Georgia"	"13"	"Male"	"M"	30867	3949934	781.46
	"1999"	"1999"	"Hawaii"	"15"	"Female"	"F"	3554	601830	590.53
	"1999"	"1999"	"Hawaii"	"15"	"Male"	"M"	4716	608470	775.06
	"1999"	"1999"	"Idaho"	"16"	"Female"	"F"	4651	636798	730.37
	"1999"	"1999"	"Idaho"	"16"	"Male"	"M"	4928	638876	771.35
	"1999"	"1999"	"Illinois"	"17"	"Female"	"F"	55849	6313350	884.62
	"1999"	"1999"	"Illinois"	"17"	"Male"	"M"	52587	6045670	869.83
	"1999"	"1999"	"Indiana"	"18"	"Female"	"F"	28690	3083351	930.48
	"1999"	"1999"	"Indiana"	"18"	"Male"	"M"	26613	2961618	898.60
	"1999"	"1999"	"Iowa"	"19"	"Female"	"F"	15012	1488223	1008.72
	"1999"	"1999"	"Iowa"	"19"	"Male"	"M"	13399	1429411	937.38
	"1999"	"1999"	"Kansas"	"20"	"Female"	"F"	12750	1356044	940.23
	"1999"	"1999"	"Kansas"	"20"	"Male"	"M"	11722	1322294	886.49
	"1999"	"1999"	"Kentucky"	"21"	"Female"	"F"	19873	2056401	966.40
	"1999"	"1999"	"Kentucky"	"21"	"Male"	"M"	19448	1961652	991.41
	"1999"	"1999"	"Louisiana"	"22"	"Female"	"F"	20596	2302744	894.41
	"1999"	"1999"	"Louisiana"	"22"	"Male"	"M"	20642	2158067	956.50
	"1999"	"1999"	"Maine"	"23"	"Female"	"F"	6473	650598	994.93
	"1999"	"1999"	"Maine"	"23"	"Male"	"M"	5788	616210	939.29
	"1999"	"1999"	"Maryland"	"24"	"Female"	"F"	21886	2716928	805.54
	"1999"	"1999"	"Maryland"	"24"	"Male"	"M"	21203	2537581	835.56
	"1999"	"1999"	"Massachusetts"	"25"	"Female"	"F"	29820	3274830	910.58
	"1999"	"1999"	"Massachusetts"	"25"	"Male"	"M"	26020	3042515	855.21
	"1999"	"1999"	"Michigan"	"26"	"Female"	"F"	44579	5047770	883.14
	"1999"	"1999"	"Michigan"	"26"	"Male"	"M"	42653	4849346	879.56
	"1999"	"1999"	"Minnesota"	"27"	"Female"	"F"	19926	2462931	809.04
	"1999"	"1999"	"Minnesota"	"27"	"Male"	"M"	18611	2410550	772.06
	"1999"	"1999"	"Mississippi"	"28"	"Female"	"F"	13952	1464581	952.63
	"1999"	"1999"	"Mississippi"	"28"	"Male"	"M"	14233	1363827	1043.61
	"1999"	"1999"	"Missouri"	"29"	"Female"	"F"	28978	2860166	1013.16
	"1999"	"1999"	"Missouri"	"29"	"Male"	"M"	26953	2701782	997.60
	"1999"	"1999"	"Montana"	"30"	"Female"	"F"	4019	450543	892.03
	"1999"	"1999"	"Montana"	"30"	"Male"	"M"	4109	446964	919.31
	"1999"	"1999"	"Nebraska"	"31"	"Female"	"F"	8159	865531	942.66
	"1999"	"1999"	"Nebraska"	"31"	"Male"	"M"	7420	839233	884.14
	"1999"	"1999"	"Nevada"	"32"	"Female"	"F"	6741	949422	710.01
	"1999"	"1999"	"Nevada"	"32"	"Male"	"M"	8341	985296	846.55
	"1999"	"1999"	"New Hampshire"	"33"	"Female"	"F"	4958	621409	797.86
	"1999"	"1999"	"New Hampshire"	"33"	"Male"	"M"	4579	600605	762.40
	"1999"	"1999"	"New Jersey"	"34"	"Female"	"F"	38580	4304271	896.32
	"1999"	"1999"	"New Jersey"	"34"	"Male"	"M"	35401	4055321	872.95
	"1999"	"1999"	"New Mexico"	"35"	"Female"	"F"	6458	918661	702.98
	"1999"	"1999"	"New Mexico"	"35"	"Male"	"M"	7218	889421	811.54
	"1999"	"1999"	"New York"	"36"	"Female"	"F"	83833	9777654	857.39
	"1999"	"1999"	"New York"	"36"	"Male"	"M"	76094	9105071	835.73
	"1999"	"1999"	"North Carolina"	"37"	"Female"	"F"	35354	4062710	870.21
	"1999"	"1999"	"North Carolina"	"37"	"Male"	"M"	34246	3886651	881.12
	"1999"	"1999"	"North Dakota"	"38"	"Female"	"F"	3058	322617	947.87
	"1999"	"1999"	"North Dakota"	"38"	"Male"	"M"	3045	321642	946.70
	"1999"	"1999"	"Ohio"	"39"	"Female"	"F"	56575	5835017	969.58
	"1999"	"1999"	"Ohio"	"39"	"Male"	"M"	51942	5500437	944.32
	"1999"	"1999"	"Oklahoma"	"40"	"Female"	"F"	17778	1748783	1016.59
	"1999"	"1999"	"Oklahoma"	"40"	"Male"	"M"	16922	1688364	1002.27
	"1999"	"1999"	"Oregon"	"41"	"Female"	"F"	14963	1712226	873.89
	"1999"	"1999"	"Oregon"	"41"	"Male"	"M"	14459	1681715	859.78
	"1999"	"1999"	"Pennsylvania"	"42"	"Female"	"F"	68394	6347064	1077.57
	"1999"	"1999"	"Pennsylvania"	"42"	"Male"	"M"	61889	5916741	1046.00
	"1999"	"1999"	"Rhode Island"	"44"	"Female"	"F"	5220	540724	965.37
	"1999"	"1999"	"Rhode Island"	"44"	"Male"	"M"	4488	499678	898.18
	"1999"	"1999"	"South Carolina"	"45"	"Female"	"F"	17899	2045606	875.00
	"1999"	"1999"	"South Carolina"	"45"	"Male"	"M"	18154	1929076	941.07
	"1999"	"1999"	"South Dakota"	"46"	"Female"	"F"	3485	378500	920.74
	"1999"	"1999"	"South Dakota"	"46"	"Male"	"M"	3468	371912	932.48
	"1999"	"1999"	"Tennessee"	"47"	"Female"	"F"	27127	2897466	936.23
	"1999"	"1999"	"Tennessee"	"47"	"Male"	"M"	26638	2741240	971.75
	"1999"	"1999"	"Texas"	"48"	"Female"	"F"	73573	10360202	710.15
	"1999"	"1999"	"Texas"	"48"	"Male"	"M"	73285	10198018	718.62
	"1999"	"1999"	"Utah"	"49"	"Female"	"F"	5890	1100167	535.37
	"1999"	"1999"	"Utah"	"49"	"Male"	"M"	6168	1103315	559.04
	"1999"	"1999"	"Vermont"	"50"	"Female"	"F"	2568	308398	832.69
	"1999"	"1999"	"Vermont"	"50"	"Male"	"M"	2425	296285	818.47
	"1999"	"1999"	"Virginia"	"51"	"Female"	"F"	28088	3569683	786.85
	"1999"	"1999"	"Virginia"	"51"	"Male"	"M"	27232	3430491	793.82
	"1999"	"1999"	"Washington"	"53"	"Female"	"F"	22003	2934901	749.70
	"1999"	"1999"	"Washington"	"53"	"Male"	"M"	21862	2907663	751.88
	"1999"	"1999"	"West Virginia"	"54"	"Female"	"F"	10786	931809	1157.53
	"1999"	"1999"	"West Virginia"	"54"	"Male"	"M"	10263	879990	1166.26
	"1999"	"1999"	"Wisconsin"	"55"	"Female"	"F"	23767	2701525	879.76
	"1999"	"1999"	"Wisconsin"	"55"	"Male"	"M"	22905	2631141	870.53
	"1999"	"1999"	"Wyoming"	"56"	"Female"	"F"	1974	244518	807.30
	"1999"	"1999"	"Wyoming"	"56"	"Male"	"M"	2068	247262	836.36
	"2000"	"2000"	"Alabama"	"01"	"Female"	"F"	22709	2300596	987.09
	"2000"	"2000"	"Alabama"	"01"	"Male"	"M"	22353	2146504	1041.37
	"2000"	"2000"	"Alaska"	"02"	"Female"	"F"	1234	302820	407.50
	"2000"	"2000"	"Alaska"	"02"	"Male"	"M"	1680	324112	518.34
	"2000"	"2000"	"Arizona"	"04"	"Female"	"F"	19253	2569575	749.27
	"2000"	"2000"	"Arizona"	"04"	"Male"	"M"	21247	2561057	829.62
	"2000"	"2000"	"Arkansas"	"05"	"Female"	"F"	14139	1368707	1033.02
	"2000"	"2000"	"Arkansas"	"05"	"Male"	"M"	14078	1304693	1079.03
	"2000"	"2000"	"California"	"06"	"Female"	"F"	114792	16996756	675.38
	"2000"	"2000"	"California"	"06"	"Male"	"M"	114759	16874892	680.06
	"2000"	"2000"	"Colorado"	"08"	"Female"	"F"	13750	2135278	643.94
	"2000"	"2000"	"Colorado"	"08"	"Male"	"M"	13538	2165983	625.03
	"2000"	"2000"	"Connecticut"	"09"	"Female"	"F"	15882	1756246	904.32
	"2000"	"2000"	"Connecticut"	"09"	"Male"	"M"	14247	1649319	863.81
	"2000"	"2000"	"Delaware"	"10"	"Female"	"F"	3504	403059	869.35
	"2000"	"2000"	"Delaware"	"10"	"Male"	"M"	3371	380541	885.84
	"2000"	"2000"	"District of Columbia"	"11"	"Female"	"F"	2972	302693	981.85
	"2000"	"2000"	"District of Columbia"	"11"	"Male"	"M"	3029	269366	1124.49
	"2000"	"2000"	"Florida"	"12"	"Female"	"F"	80309	8184663	981.21
	"2000"	"2000"	"Florida"	"12"	"Male"	"M"	84086	7797715	1078.34
	"2000"	"2000"	"Georgia"	"13"	"Female"	"F"	32389	4159340	778.71
	"2000"	"2000"	"Georgia"	"13"	"Male"	"M"	31481	4027113	781.73
	"2000"	"2000"	"Hawaii"	"15"	"Female"	"F"	3641	602866	603.95
	"2000"	"2000"	"Hawaii"	"15"	"Male"	"M"	4649	608671	763.80
	"2000"	"2000"	"Idaho"	"16"	"Female"	"F"	4782	645293	741.06
	"2000"	"2000"	"Idaho"	"16"	"Male"	"M"	4781	648660	737.06
	"2000"	"2000"	"Illinois"	"17"	"Female"	"F"	55204	6338957	870.87
	"2000"	"2000"	"Illinois"	"17"	"Male"	"M"	51430	6080336	845.84
	"2000"	"2000"	"Indiana"	"18"	"Female"	"F"	28575	3098011	922.37
	"2000"	"2000"	"Indiana"	"18"	"Male"	"M"	26894	2982474	901.73
	"2000"	"2000"	"Iowa"	"19"	"Female"	"F"	14722	1490809	987.52
	"2000"	"2000"	"Iowa"	"19"	"Male"	"M"	13338	1435515	929.14
	"2000"	"2000"	"Kansas"	"20"	"Female"	"F"	12996	1359944	955.63
	"2000"	"2000"	"Kansas"	"20"	"Male"	"M"	11721	1328474	882.29
	"2000"	"2000"	"Kentucky"	"21"	"Female"	"F"	20058	2066401	970.67
	"2000"	"2000"	"Kentucky"	"21"	"Male"	"M"	19446	1975368	984.42
	"2000"	"2000"	"Louisiana"	"22"	"Female"	"F"	20655	2306073	895.68
	"2000"	"2000"	"Louisiana"	"22"	"Male"	"M"	20483	2162903	947.01
	"2000"	"2000"	"Maine"	"23"	"Female"	"F"	6477	654614	989.44
	"2000"	"2000"	"Maine"	"23"	"Male"	"M"	5877	620309	947.43
	"2000"	"2000"	"Maryland"	"24"	"Female"	"F"	22539	2738692	822.98
	"2000"	"2000"	"Maryland"	"24"	"Male"	"M"	21214	2557794	829.39
	"2000"	"2000"	"Massachusetts"	"25"	"Female"	"F"	30506	3290281	927.15
	"2000"	"2000"	"Massachusetts"	"25"	"Male"	"M"	26175	3058816	855.72
	"2000"	"2000"	"Michigan"	"26"	"Female"	"F"	44616	5065349	880.81
	"2000"	"2000"	"Michigan"	"26"	"Male"	"M"	42337	4873095	868.79
	"2000"	"2000"	"Minnesota"	"27"	"Female"	"F"	19580	2483848	788.29
	"2000"	"2000"	"Minnesota"	"27"	"Male"	"M"	18110	2435631	743.54
	"2000"	"2000"	"Mississippi"	"28"	"Female"	"F"	14498	1471104	985.52
	"2000"	"2000"	"Mississippi"	"28"	"Male"	"M"	14156	1373554	1030.61
	"2000"	"2000"	"Missouri"	"29"	"Female"	"F"	28589	2875034	994.39
	"2000"	"2000"	"Missouri"	"29"	"Male"	"M"	26276	2720177	965.97
	"2000"	"2000"	"Montana"	"30"	"Female"	"F"	3896	452715	860.59
	"2000"	"2000"	"Montana"	"30"	"Male"	"M"	4200	449480	934.41
	"2000"	"2000"	"Nebraska"	"31"	"Female"	"F"	7797	867912	898.36
	"2000"	"2000"	"Nebraska"	"31"	"Male"	"M"	7195	843351	853.14
	"2000"	"2000"	"Nevada"	"32"	"Female"	"F"	6845	980206	698.32
	"2000"	"2000"	"Nevada"	"32"	"Male"	"M"	8416	1018051	826.68
	"2000"	"2000"	"New Hampshire"	"33"	"Female"	"F"	4991	628099	794.62
	"2000"	"2000"	"New Hampshire"	"33"	"Male"	"M"	4706	607687	774.41
	"2000"	"2000"	"New Jersey"	"34"	"Female"	"F"	39051	4331537	901.55
	"2000"	"2000"	"New Jersey"	"34"	"Male"	"M"	35749	4082813	875.60
	"2000"	"2000"	"New Mexico"	"35"	"Female"	"F"	6356	924729	687.34
	"2000"	"2000"	"New Mexico"	"35"	"Male"	"M"	7069	894317	790.44
	"2000"	"2000"	"New York"	"36"	"Female"	"F"	83114	9829709	845.54
	"2000"	"2000"	"New York"	"36"	"Male"	"M"	75089	9146748	820.94
	"2000"	"2000"	"North Carolina"	"37"	"Female"	"F"	36579	4106618	890.73
	"2000"	"2000"	"North Carolina"	"37"	"Male"	"M"	35356	3942695	896.75
	"2000"	"2000"	"North Dakota"	"38"	"Female"	"F"	2876	321676	894.07
	"2000"	"2000"	"North Dakota"	"38"	"Male"	"M"	2980	320524	929.73
	"2000"	"2000"	"Ohio"	"39"	"Female"	"F"	56689	5840878	970.56
	"2000"	"2000"	"Ohio"	"39"	"Male"	"M"	51436	5512262	933.12
	"2000"	"2000"	"Oklahoma"	"40"	"Female"	"F"	18103	1754759	1031.65
	"2000"	"2000"	"Oklahoma"	"40"	"Male"	"M"	16976	1695895	1001.01
	"2000"	"2000"	"Oregon"	"41"	"Female"	"F"	15055	1724849	872.83
	"2000"	"2000"	"Oregon"	"41"	"Male"	"M"	14497	1696550	854.50
	"2000"	"2000"	"Pennsylvania"	"42"	"Female"	"F"	68852	6351391	1084.05
	"2000"	"2000"	"Pennsylvania"	"42"	"Male"	"M"	61961	5929663	1044.93
	"2000"	"2000"	"Rhode Island"	"44"	"Female"	"F"	5422	544684	995.44
	"2000"	"2000"	"Rhode Island"	"44"	"Male"	"M"	4605	503635	914.35
	"2000"	"2000"	"South Carolina"	"45"	"Female"	"F"	18237	2063083	883.97
	"2000"	"2000"	"South Carolina"	"45"	"Male"	"M"	18711	1948929	960.07
	"2000"	"2000"	"South Dakota"	"46"	"Female"	"F"	3528	380286	927.72
	"2000"	"2000"	"South Dakota"	"46"	"Male"	"M"	3493	374558	932.57
	"2000"	"2000"	"Tennessee"	"47"	"Female"	"F"	27973	2919008	958.31
	"2000"	"2000"	"Tennessee"	"47"	"Male"	"M"	27273	2770275	984.49
	"2000"	"2000"	"Texas"	"48"	"Female"	"F"	75309	10498910	717.30
	"2000"	"2000"	"Texas"	"48"	"Male"	"M"	74630	10352910	720.86
	"2000"	"2000"	"Utah"	"49"	"Female"	"F"	6161	1114138	552.98
	"2000"	"2000"	"Utah"	"49"	"Male"	"M"	6203	1119031	554.32
	"2000"	"2000"	"Vermont"	"50"	"Female"	"F"	2696	310490	868.30
	"2000"	"2000"	"Vermont"	"50"	"Male"	"M"	2431	298337	814.85
	"2000"	"2000"	"Virginia"	"51"	"Female"	"F"	29003	3606620	804.16
	"2000"	"2000"	"Virginia"	"51"	"Male"	"M"	27279	3471895	785.71
	"2000"	"2000"	"Washington"	"53"	"Female"	"F"	22084	2959821	746.13
	"2000"	"2000"	"Washington"	"53"	"Male"	"M"	21857	2934300	744.88
	"2000"	"2000"	"West Virginia"	"54"	"Female"	"F"	10897	929174	1172.76
	"2000"	"2000"	"West Virginia"	"54"	"Male"	"M"	10217	879170	1162.12
	"2000"	"2000"	"Wisconsin"	"55"	"Female"	"F"	23943	2714634	882.00
	"2000"	"2000"	"Wisconsin"	"55"	"Male"	"M"	22518	2649041	850.04
	"2000"	"2000"	"Wyoming"	"56"	"Female"	"F"	1945	245408	792.56
	"2000"	"2000"	"Wyoming"	"56"	"Male"	"M"	1975	248374	795.17
	"2001"	"2001"	"Alabama"	"01"	"Female"	"F"	23129	2309496	1001.47
	"2001"	"2001"	"Alabama"	"01"	"Male"	"M"	22187	2158138	1028.06
	"2001"	"2001"	"Alaska"	"02"	"Female"	"F"	1259	305579	412.00
	"2001"	"2001"	"Alaska"	"02"	"Male"	"M"	1715	328135	522.65
	"2001"	"2001"	"Arizona"	"04"	"Female"	"F"	19458	2641676	736.58
	"2001"	"2001"	"Arizona"	"04"	"Male"	"M"	21600	2631801	820.73
	"2001"	"2001"	"Arkansas"	"05"	"Female"	"F"	13870	1376845	1007.38
	"2001"	"2001"	"Arkansas"	"05"	"Male"	"M"	13889	1314726	1056.42
	"2001"	"2001"	"California"	"06"	"Female"	"F"	117315	17294223	678.35
	"2001"	"2001"	"California"	"06"	"Male"	"M"	116729	17185235	679.24
	"2001"	"2001"	"Colorado"	"08"	"Female"	"F"	14411	2195705	656.33
	"2001"	"2001"	"Colorado"	"08"	"Male"	"M"	13883	2229982	622.56
	"2001"	"2001"	"Connecticut"	"09"	"Female"	"F"	15992	1768959	904.03
	"2001"	"2001"	"Connecticut"	"09"	"Male"	"M"	13835	1663876	831.49
	"2001"	"2001"	"Delaware"	"10"	"Female"	"F"	3660	409349	894.10
	"2001"	"2001"	"Delaware"	"10"	"Male"	"M"	3452	386350	893.49
	"2001"	"2001"	"District of Columbia"	"11"	"Female"	"F"	2884	303740	949.50
	"2001"	"2001"	"District of Columbia"	"11"	"Male"	"M"	3067	270764	1132.72
	"2001"	"2001"	"Florida"	"12"	"Female"	"F"	82095	8372776	980.50
	"2001"	"2001"	"Florida"	"12"	"Male"	"M"	85174	7984190	1066.78
	"2001"	"2001"	"Georgia"	"13"	"Female"	"F"	32754	4256162	769.57
	"2001"	"2001"	"Georgia"	"13"	"Male"	"M"	31731	4120876	770.01
	"2001"	"2001"	"Hawaii"	"15"	"Female"	"F"	3778	609189	620.17
	"2001"	"2001"	"Hawaii"	"15"	"Male"	"M"	4616	616759	748.43
	"2001"	"2001"	"Idaho"	"16"	"Female"	"F"	4774	658043	725.48
	"2001"	"2001"	"Idaho"	"16"	"Male"	"M"	4979	661919	752.21
	"2001"	"2001"	"Illinois"	"17"	"Female"	"F"	54655	6370443	857.95
	"2001"	"2001"	"Illinois"	"17"	"Male"	"M"	50775	6118002	829.93
	"2001"	"2001"	"Indiana"	"18"	"Female"	"F"	28308	3120158	907.26
	"2001"	"2001"	"Indiana"	"18"	"Male"	"M"	26890	3007602	894.07
	"2001"	"2001"	"Iowa"	"19"	"Female"	"F"	14707	1492287	985.53
	"2001"	"2001"	"Iowa"	"19"	"Male"	"M"	13084	1439710	908.79
	"2001"	"2001"	"Kansas"	"20"	"Female"	"F"	12863	1365966	941.68
	"2001"	"2001"	"Kansas"	"20"	"Male"	"M"	11784	1336196	881.91
	"2001"	"2001"	"Kentucky"	"21"	"Female"	"F"	20270	2076871	975.99
	"2001"	"2001"	"Kentucky"	"21"	"Male"	"M"	19591	1991261	983.85
	"2001"	"2001"	"Louisiana"	"22"	"Female"	"F"	20938	2308063	907.17
	"2001"	"2001"	"Louisiana"	"22"	"Male"	"M"	20819	2169812	959.48
	"2001"	"2001"	"Maine"	"23"	"Female"	"F"	6493	659657	984.30
	"2001"	"2001"	"Maine"	"23"	"Male"	"M"	5928	626035	946.91
	"2001"	"2001"	"Maryland"	"24"	"Female"	"F"	22397	2779864	805.69
	"2001"	"2001"	"Maryland"	"24"	"Male"	"M"	21442	2594827	826.34
	"2001"	"2001"	"Massachusetts"	"25"	"Female"	"F"	30786	3312567	929.37
	"2001"	"2001"	"Massachusetts"	"25"	"Male"	"M"	25968	3085067	841.73
	"2001"	"2001"	"Michigan"	"26"	"Female"	"F"	44090	5089289	866.33
	"2001"	"2001"	"Michigan"	"26"	"Male"	"M"	42334	4901831	863.64
	"2001"	"2001"	"Minnesota"	"27"	"Female"	"F"	19450	2514149	773.62
	"2001"	"2001"	"Minnesota"	"27"	"Male"	"M"	18285	2468647	740.69
	"2001"	"2001"	"Mississippi"	"28"	"Female"	"F"	14306	1473486	970.89
	"2001"	"2001"	"Mississippi"	"28"	"Male"	"M"	13953	1379508	1011.45
	"2001"	"2001"	"Missouri"	"29"	"Female"	"F"	28662	2895476	989.89
	"2001"	"2001"	"Missouri"	"29"	"Male"	"M"	26320	2745666	958.60
	"2001"	"2001"	"Montana"	"30"	"Female"	"F"	4036	454683	887.65
	"2001"	"2001"	"Montana"	"30"	"Male"	"M"	4229	452278	935.04
	"2001"	"2001"	"Nebraska"	"31"	"Female"	"F"	7995	871208	917.69
	"2001"	"2001"	"Nebraska"	"31"	"Male"	"M"	7179	848628	845.95
	"2001"	"2001"	"Nevada"	"32"	"Female"	"F"	7411	1030850	718.92
	"2001"	"2001"	"Nevada"	"32"	"Male"	"M"	8874	1067549	831.25
	"2001"	"2001"	"New Hampshire"	"33"	"Female"	"F"	5074	637412	796.03
	"2001"	"2001"	"New Hampshire"	"33"	"Male"	"M"	4741	618105	767.02
	"2001"	"2001"	"New Jersey"	"34"	"Female"	"F"	39176	4369932	896.49
	"2001"	"2001"	"New Jersey"	"34"	"Male"	"M"	35534	4122739	861.90
	"2001"	"2001"	"New Mexico"	"35"	"Female"	"F"	6705	930387	720.67
	"2001"	"2001"	"New Mexico"	"35"	"Male"	"M"	7424	901303	823.70
	"2001"	"2001"	"New York"	"36"	"Female"	"F"	83689	9878713	847.17
	"2001"	"2001"	"New York"	"36"	"Male"	"M"	75551	9204125	820.84
	"2001"	"2001"	"North Carolina"	"37"	"Female"	"F"	35996	4187317	859.64
	"2001"	"2001"	"North Carolina"	"37"	"Male"	"M"	34938	4022805	868.50
	"2001"	"2001"	"North Dakota"	"38"	"Female"	"F"	3027	319787	946.57
	"2001"	"2001"	"North Dakota"	"38"	"Male"	"M"	3021	319275	946.21
	"2001"	"2001"	"Ohio"	"39"	"Female"	"F"	56456	5853691	964.45
	"2001"	"2001"	"Ohio"	"39"	"Male"	"M"	51571	5533713	931.94
	"2001"	"2001"	"Oklahoma"	"40"	"Female"	"F"	17758	1760052	1008.95
	"2001"	"2001"	"Oklahoma"	"40"	"Male"	"M"	16924	1707048	991.42
	"2001"	"2001"	"Oregon"	"41"	"Female"	"F"	15449	1747889	883.87
	"2001"	"2001"	"Oregon"	"41"	"Male"	"M"	14709	1720048	855.15
	"2001"	"2001"	"Pennsylvania"	"42"	"Female"	"F"	68166	6354395	1072.74
	"2001"	"2001"	"Pennsylvania"	"42"	"Male"	"M"	61563	5944575	1035.62
	"2001"	"2001"	"Rhode Island"	"44"	"Female"	"F"	5378	548974	979.65
	"2001"	"2001"	"Rhode Island"	"44"	"Male"	"M"	4643	508168	913.67
	"2001"	"2001"	"South Carolina"	"45"	"Female"	"F"	18016	2089963	862.02
	"2001"	"2001"	"South Carolina"	"45"	"Male"	"M"	18596	1975032	941.55
	"2001"	"2001"	"South Dakota"	"46"	"Female"	"F"	3356	381537	879.60
	"2001"	"2001"	"South Dakota"	"46"	"Male"	"M"	3567	376435	947.57
	"2001"	"2001"	"Tennessee"	"47"	"Female"	"F"	28152	2948421	954.82
	"2001"	"2001"	"Tennessee"	"47"	"Male"	"M"	26999	2802368	963.44
	"2001"	"2001"	"Texas"	"48"	"Female"	"F"	76477	10731190	712.66
	"2001"	"2001"	"Texas"	"48"	"Male"	"M"	76302	10588432	720.62
	"2001"	"2001"	"Utah"	"49"	"Female"	"F"	6322	1139182	554.96
	"2001"	"2001"	"Utah"	"49"	"Male"	"M"	6340	1144533	553.94
	"2001"	"2001"	"Vermont"	"50"	"Female"	"F"	2760	311779	885.24
	"2001"	"2001"	"Vermont"	"50"	"Male"	"M"	2441	300444	812.46
	"2001"	"2001"	"Virginia"	"51"	"Female"	"F"	29033	3665386	792.09
	"2001"	"2001"	"Virginia"	"51"	"Male"	"M"	27247	3532976	771.22
	"2001"	"2001"	"Washington"	"53"	"Female"	"F"	22615	3002080	753.31
	"2001"	"2001"	"Washington"	"53"	"Male"	"M"	22027	2983642	738.26
	"2001"	"2001"	"West Virginia"	"54"	"Female"	"F"	10829	923643	1172.42
	"2001"	"2001"	"West Virginia"	"54"	"Male"	"M"	10138	877838	1154.88
	"2001"	"2001"	"Wisconsin"	"55"	"Female"	"F"	23853	2733647	872.57
	"2001"	"2001"	"Wisconsin"	"55"	"Male"	"M"	22775	2673188	851.98
	"2001"	"2001"	"Wyoming"	"56"	"Female"	"F"	1971	245327	803.42
	"2001"	"2001"	"Wyoming"	"56"	"Male"	"M"	2058	249330	825.41
	"2002"	"2002"	"Alabama"	"01"	"Female"	"F"	23423	2314370	1012.07
	"2002"	"2002"	"Alabama"	"01"	"Male"	"M"	22646	2165719	1045.66
	"2002"	"2002"	"Alaska"	"02"	"Female"	"F"	1272	309633	410.81
	"2002"	"2002"	"Alaska"	"02"	"Male"	"M"	1758	332704	528.40
	"2002"	"2002"	"Arizona"	"04"	"Female"	"F"	20202	2704217	747.06
	"2002"	"2002"	"Arizona"	"04"	"Male"	"M"	22614	2692038	840.03
	"2002"	"2002"	"Arkansas"	"05"	"Female"	"F"	14344	1383239	1036.99
	"2002"	"2002"	"Arkansas"	"05"	"Male"	"M"	14169	1322688	1071.23
	"2002"	"2002"	"California"	"06"	"Female"	"F"	117020	17498462	668.74
	"2002"	"2002"	"California"	"06"	"Male"	"M"	117545	17373381	676.58
	"2002"	"2002"	"Colorado"	"08"	"Female"	"F"	14581	2228665	654.25
	"2002"	"2002"	"Colorado"	"08"	"Male"	"M"	14629	2261741	646.80
	"2002"	"2002"	"Connecticut"	"09"	"Female"	"F"	15796	1780500	887.17
	"2002"	"2002"	"Connecticut"	"09"	"Male"	"M"	14326	1678249	853.63
	"2002"	"2002"	"Delaware"	"10"	"Female"	"F"	3487	414652	840.95
	"2002"	"2002"	"Delaware"	"10"	"Male"	"M"	3374	391517	861.78
	"2002"	"2002"	"District of Columbia"	"11"	"Female"	"F"	2810	303146	926.95
	"2002"	"2002"	"District of Columbia"	"11"	"Male"	"M"	3041	270012	1126.25
	"2002"	"2002"	"Florida"	"12"	"Female"	"F"	82304	8541734	963.55
	"2002"	"2002"	"Florida"	"12"	"Male"	"M"	85510	8147636	1049.51
	"2002"	"2002"	"Georgia"	"13"	"Female"	"F"	33147	4327934	765.89
	"2002"	"2002"	"Georgia"	"13"	"Male"	"M"	32302	4180322	772.72
	"2002"	"2002"	"Hawaii"	"15"	"Female"	"F"	3944	616192	640.06
	"2002"	"2002"	"Hawaii"	"15"	"Male"	"M"	4857	623421	779.09
